statistics_code,time,1_variable_code,2_variable_attribute_code,value,value_unit,value_variable_code,value_variable_label
23131,2019,DINSG,ICD10-L80-L99,47338,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P90-P96,12331,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-U80-U85,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M15-M19,419089,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B35-B49,10558,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D00-D09,30081,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M50-M54,392220,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B25-B34,26431,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-P75-P78,884,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N80-N98,154329,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K00-K14,75533,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R90-R94,16379,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-G60-G64,34415,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H15-H22,23098,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S80-S89,227219,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N70-N77,21363,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-D80-D90,10808,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-E50-E64,3048,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F00-F09,81662,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A30-A49,202398,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J80-J84,23537,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Z30-Z39,490233,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-M95-M99,12224,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R83-R89,1197,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-P10-P15,1535,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S10-S19,29897,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M91-M94,18913,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H30-H36,74819,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G10-G14,9345,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C76-C80,127512,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D70-D77,7039,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z55-Z65,82,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K20-K31,273461,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-A75-A79,37,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-U60-U61,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C43-C44,100494,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-O94-O99,31450,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E00-E07,93432,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A00-A09,259185,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J20-J22,158980,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P00-P04,4079,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A70-A74,138,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M45-M49,146460,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O30-O48,309201,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A00-A09,147199,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N40-N51,133220,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q20-Q28,23270,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-N99-N99,11111,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N17-N19,103579,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-N60-N64,22728,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C45-C49,24993,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H60-H62,8287,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I30-I52,1072433,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K70-K77,84820,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N20-N23,129526,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K35-K38,99586,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N10-N16,190788,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I60-I69,371766,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F40-F48,132011,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G20-G26,59219,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T89-T89,1708,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L40-L45,21182,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R00-R09,252192,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P75-P78,810,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Z00-Z13,58645,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-I00-I02,522,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M40-M43,27026,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R25-R29,46576,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S80-S89,199995,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N25-N29,6754,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C15-C26,340316,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B00-B09,32588,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N20-N23,133408,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D80-D90,12657,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D00-D09,30019,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-G90-G99,39202,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U55-U55,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C40-C41,8325,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C50-C50,132926,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q50-Q56,12275,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E40-E46,2564,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K65-K67,23576,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-J95-J99,53988,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-K70-K77,88354,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F20-F29,126249,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A80-A89,5028,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Q20-Q28,25269,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R70-R79,8040,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C73-C75,21548,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L40-L45,21275,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B85-B89,5941,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D50-D53,48051,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-K35-K38,109512,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S50-S59,152880,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H15-H22,23852,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H30-H36,70021,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C69-C72,27873,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J80-J84,22968,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A30-A49,175831,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R20-R23,23026,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T15-T19,14682,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H65-H75,42565,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A70-A74,194,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C81-C96,149656,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N00-N08,8264,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D65-D69,15652,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M05-M14,59269,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N40-N51,113611,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D60-D64,32525,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B15-B19,3605,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D70-D77,9810,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C43-C44,105746,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H00-H06,24433,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F90-F98,29381,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G10-G14,9490,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B35-B49,10436,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Z20-Z29,3943,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A75-A79,148,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M45-M49,160900,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P00-P04,6114,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D37-D48,96639,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H53-H54,8167,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P05-P08,93715,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M95-M99,16800,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P80-P83,3739,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I05-I09,3681,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T20-T32,15729,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N70-N77,27866,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R00-R09,164774,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E70-E90,168315,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-U00-U49,422,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M70-M79,141564,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R70-R79,6272,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S90-S99,38278,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A00-A09,250132,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-G35-G37,48850,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R30-R39,32886,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M40-M43,45863,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R95-R99,73,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-L50-L54,8636,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C50-C50,123420,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-J40-J47,270532,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C73-C75,21944,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H10-H13,3681,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C81-C96,151039,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M86-M90,31934,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G60-G64,40457,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N17-N19,117849,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-A15-A19,5991,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-O20-O29,87298,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G80-G83,14318,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I20-I25,538675,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D50-D53,51135,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O10-O16,26085,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H55-H59,1967,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S40-S49,162086,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q90-Q99,974,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F10-F19,433030,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K50-K52,116649,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q50-Q56,14601,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S00-S09,357201,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I80-I89,145377,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H46-H48,9497,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q10-Q18,7491,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A80-A89,3396,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z40-Z54,57631,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T15-T19,17007,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T79-T79,5790,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D50-D53,48638,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S20-S29,108326,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R80-R82,528,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M20-M25,226749,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C00-C14,54912,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T89-T89,1663,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K80-K87,358756,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R70-R79,6714,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-O80-O84,115239,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B20-B24,714,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N40-N51,123065,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T33-T35,306,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H60-H62,8352,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C81-C96,141314,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S70-S79,225228,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J90-J94,24193,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I30-I52,1056267,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H00-H06,20362,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A50-A64,2671,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C15-C26,309172,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T80-T88,247018,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-K90-K93,70381,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z20-Z29,5981,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E20-E35,13303,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D10-D36,243567,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q38-Q45,7292,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-U80-U85,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T66-T78,48090,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F99-F99,117,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H40-H42,68530,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H53-H54,7491,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N17-N19,121918,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F70-F79,7524,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S60-S69,48235,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-E65-E68,20055,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G35-G37,53145,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q00-Q07,3501,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-P35-P39,17072,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M45-M49,164758,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-E65-E68,27330,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N25-N29,6846,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H43-H45,10279,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,UNBEKANNT,141,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-M60-M63,14489,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I26-I28,66170,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-J90-J94,24330,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H65-H75,38059,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U00-U49,1018,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T36-T50,15458,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B50-B64,1681,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E15-E16,2632,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B99-B99,36449,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M65-M68,25833,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R90-R94,14963,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R47-R49,4532,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N80-N98,181082,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B90-B94,2,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-G00-G09,16286,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P50-P61,21277,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S40-S49,154531,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H80-H83,81631,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P35-P39,14872,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L55-L59,3771,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B95-B98,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H55-H59,1890,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-P90-P96,13375,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C30-C39,193675,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K40-K46,284317,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P50-P61,21003,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C00-C14,55172,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N80-N98,187519,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q60-Q64,5974,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S30-S39,151692,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E10-E14,167791,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H90-H95,29572,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q35-Q37,3613,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-O09-O09,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q80-Q89,6708,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H90-H95,28574,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H10-H13,4263,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P75-P78,868,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F00-F09,99114,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R10-R19,126553,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I70-I79,270292,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C97-C97,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-F10-F19,447005,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A50-A64,2790,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R40-R46,66950,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D55-D59,6874,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-H40-H42,71843,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C60-C63,105224,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F70-F79,7289,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T00-T07,479,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J20-J22,132342,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T00-T07,622,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C64-C68,139027,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M91-M94,14076,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I95-I99,36771,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D55-D59,6184,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F30-F39,274799,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-L50-L54,9250,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G50-G59,62710,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T66-T78,45287,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R80-R82,761,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I26-I28,66933,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R83-R89,1015,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F70-F79,6544,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I70-I79,238932,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D80-D90,11612,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T51-T65,18244,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J09-J18,326845,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M45-M49,154837,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I80-I89,97039,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-L20-L30,38433,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R83-R89,1224,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I60-I69,364463,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-K55-K64,421673,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-U60-U61,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U00-U49,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-E15-E16,3036,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M00-M03,13339,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C45-C49,26183,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L00-L08,144278,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q38-Q45,7251,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J30-J39,218304,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O85-O92,15268,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F80-F89,8363,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q80-Q89,8230,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A00-A09,251726,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T80-T88,284900,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K20-K31,269111,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T20-T32,15229,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-N70-N77,29754,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C97-C97,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C69-C72,25517,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z70-Z76,2226,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C69-C72,29181,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K90-K93,70470,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K50-K52,95656,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M00-M03,17846,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-A20-A28,915,Anzahl,GES025,Entlassene Patienten
